Title,Company,Location,Experience,Posted,Skills,URL,Hiring_Status,Salary,Scraped_At,Description,department,industry,education,recruiter_details,job_tags,job_type,Details_Scraped_At
Robotics Software Engineer  Advanced Robotics,Addverb Technologies,"Noida, Uttar Pradesh",0 to 4 Years,posted1 day ago,"Python, Robotics, Algorithms, Perception, Localization, Mapping, Navigation, Machine Learning,, Python, Robotics, Algorithms, Perception, Localization, Mapping, Navigation, Machine Learning, ",https://www.shine.com/jobs/robotics-software-engineer-advanced-robotics/addverb-technologies/17346090,ACTIVELY HIRING,Not Disclosed,2025-06-25 11:48:55,"As a Robotics Software Engineer, you will play a crucial role in developing advanced software solutions for our robotic systems. Join us in revolutionizing the way warehouses operate by automating material handling systems! Be a part of a multidisciplinary culture with a diverse mindset! As the largest Robotics company based out of India, Addverb provides the chance to work alongside intellectual minds and be part of a collaborative, dynamic culture. With international exposure and a flexible work environment based on freedom and responsibility, Addverb offers endless opportunities for growth and learning.

Role

In this role, you will be instrumental in creating advanced software solutions for our robotic systems. Working closely with cross-functional teams, you will design and implement algorithms for perception, localization, mapping, and navigation. Your expertise will help drive the development of cutting-edge robotics technology, enabling our robots to function autonomously and effectively across varied environments.

Noida

Advanced Robotics

Robotics Software Engineer

Responsibilities

Design, Develop, implement robust software solutions using C++ and Python.

Integrate the developed software components into the codebase and ensure a code review and unit test cases are facilitated.

Conduct functional testing of the developed component on actual hardware.

Apply practical robotics experience in hardware, electrical, and mechanical systems to troubleshoot and optimize robotic systems.

To write clean, efficient code that follows coding standards and ensure that algorithms are documented for clarity and future reference.

Collaborate with cross-functional teams, including software engineers, embedded engineers, electrical engineers, and product managers, to integrate robotics systems with other components of the biped.

Conduct research and development on new robotics technologies, including machine learning and ensure timely delivery of high-quality products.

Maintain detailed and accurate documentation of issues, solutions, and system changes, contributing to the knowledge base and ensuring best practices are followed.

Key Skills, Qualifications, and Required Years of Experience
 Bachelors degree in computer science, Robotics, Electrical Engineering, or a related field. Masters degree preferred.
 0-4 Years,",,Engineering / Construction,,Addverb Technologies,"algorithms, python, machine learning",Full time,2025-06-25 11:48:56
"Software Engineer III, Applied AI/ML, Google Cloud",Google,"Maharashtra, Pune",1 to 5 Years,posted2 weeks ago,"Programming Languages, Data Structures, Algorithms, Artificial Intelligence, Information Retrieval, Distributed Computing, Networking, Security, Natural Language Processing, UI Design,GenAI Concepts, Machine Learning Infrastructure, Machine Learning Systems, Cloud Based Storage System, Data Pipelines, Distributed Storage Infrastructure Systems, Testing Frameworks, Service Oriented Architecture, Microservices Architecture, LargeScale System Design, Data Storage, Programming Languages, Data Structures, Algorithms, Artificial Intelligence, Information Retrieval, Distributed Computing, Networking, Security, Natural Language Processing, UI Design, GenAI Concepts, Machine Learning Infrastructure, Machine Learning Systems, Cloud Based Storage System, Data Pipelines, Distributed Storage Infrastructure Systems, Testing Frameworks, Service Oriented Architecture, Microservices Architecture, LargeScale System Design, Data Storage",https://www.shine.com/jobs/software-engineer-iii-applied-ai-ml-google-cloud/google/17256507,ACTIVELY HIRING,Not Disclosed,2025-06-25 11:48:56,"Minimum qualifications:
 Bachelors degree or equivalent practical experience.
 2 years of experience with software development in one or more programming languages, or 1 year of experience with an advanced degree.
 2 years of experience with data structures or algorithms.
 1 year of experience with core GenAI concepts (e.g., Large Language Model (LLM), Multi-Modal, Large Vision Models) with text, image, video, or audio generation.
 1 year of experience with Machine Learning (ML) infrastructure (e.g., model deployment, model evaluation, optimization, data processing, debugging).

Preferred qualifications:
 Experience with Artificial Intelligence/Machine Learning (AI/ML) systems in a customer facing production environment.
 Experience with a multi-region cloud based storage system.
 Experience with developing data pipelines to compute metrics.
 Experience with distributed storage infrastructure systems.
 Experience of developing testing frameworks for storage infrastructure systems.
 Experience with Service Oriented Architecture (SOA) based or Microservices based architecture.

About the jobGoogle's software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with information and one another. Our products need to handle information at massive scale, and extend well beyond web search. We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking and data storage, security, artificial intelligence, natural language processing, UI design and mobile; the list goes on and is growing every day. As a software engineer, you will work on a specific project critical to Googles needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. We need our engineers to be versatile, display leadership qualities and be enthusiastic to take on new problems across the full-stack as we continue to push technology forward.

In this role, you will work with a team of engineers, and get to build and own components for Storage Management with Gemini. You will work with teams to identify accuracy, reliability and scalability issues with the current infrastructure, and will have the opportunity to lead the design and implementation of new components.Google Cloud accelerates every organizations ability to digitally transform its business and industry. We deliver enterprise-grade solutions that leverage Googles cutting-edge technology, and tools that help developers build more sustainably. Customers in more than 200 countries and territories turn to Google Cloud as their trusted partner to enable growth and solve their most critical business problems.

Responsibilities
 Drive Generative AI (GenAI) Accuracy/Security improvement initiatives (e.g., Prompt Engineering, Intent Classification, Fine tuning, RAG, etc.).
 Participate in on-call responsibilities in the team to ensure that existing production systems meet Service Level Objective (SLOs).
 Ensure infrastructure is compliant with Google principles with security, performance, reliability, fault-tolerance, etc.
 Ensure the roll out process for new changes is compliant with the latest Google principles.
 Work cross-functionally and collaboratively with other service teams in Google Customer Solutions (GCS) to solve problems and drive cross-functional execution.
,",,IT Services & Consulting,,Google,"microservices, artificial intelligence, system design, algorithms, data structures",Full time,2025-06-25 11:48:58
Software Engineer - Trainee,Vivify Healthcare Pvt. Ltd.,Andhra Pradesh,0 to 4 Years,posted2 weeks ago,"HTML5, JavaScript, Python, Operating systems, Email systems,Basic programming experience, Knowledge of databases, Microsoft Office software, HTML5, JavaScript, Python, Operating systems, Email systems, Basic programming experience, Knowledge of databases, Microsoft Office software",https://www.shine.com/jobs/software-engineer-trainee/vivify-healthcare-pvt-ltd/17244644,ACTIVELY HIRING,Not Disclosed,2025-06-25 11:48:58,"Company Description

Vivify Healthcareis a comprehensive Healthcare platform for care providers and care users; having
 Hospital Information System-iHelix Hospital is an enterprise-wide solution that provides complete patient information across all points of care.
 Clinic Management System
 Occupational Health  iHelix Occupational Health Management Software is designed to maintain the well-being and safety of employees
 Lifeeazy Personal Health Manager with Return to Workplace with COVID-19 Screening and Health Risk Assessment

Job Description

Summary

We are looking for an enthusiastic software engineer to join our experienced software team. You will report directly to the development manager and assist with all functions of software coding and design. Your primary focus will be to learn the codebase, gather user data, and respond to requests from senior developers.

To ensure success as a software engineer, you should have a good working knowledge of basic programming languages, the ability to learn new technology quickly, and the ability to work in a team environment. Ultimately, a top-class Software Engineer provides valuable support to the team while continually improving their coding and design skills.

Day In The Life / Job Roles & Responsibilities
 Assisting the development manager with all aspects of software design and coding.
 Attending and contributing to company development meetings.
 Learning the codebase and improving your coding skills.
 Writing and maintaining code.
 Working on minor bug fixes.
 Monitoring the technical performance of internal systems.
 Responding to requests from the development team.
 Gathering information from consumers about program functionality.
 Writing reports.
 Conducting development tests.

Qualifications

Must-have Skills
 Basic programming experience.
 Knowledge of basic coding languages including C++, HTML5, and JavaScript; Python will be a Plus
 Knowledge of databases and operating systems.
 Good working knowledge of email systems and Microsoft Office software.
 Ability to learn new software and technologies quickly.
 Ability to follow instructions and work in a team environment.
 Detail-oriented.

Additional Information

Remuneration / Stipend: Stipend will be given for the training periodof 6 Months,Post completion of Training taken as Software Engineer - Fresher (Based on Assessment)

Perks
 Fixed Working Hours
 5 days a week,",,Medical / Healthcare,,Vivify Healthcare Pvt. Ltd.,"javascript, operating systems, python",Full time,2025-06-25 11:49:00
Software Engineers / Software Developers - Microsoft Technologies,Kott Software Pvt.Ltd,"Kochi, Kerala",1 to 5 Years,posted4 days ago,"Rest API, Stored procedures, SAAS,ASPnet, C development, Web API, Web Forms, Telerik RAD controls, Telerik Reporting, MSSQL Server, Query, Functions, Cloudbased applications, Rest API, Stored procedures, SAAS, ASPnet, C development, Web API, Web Forms, Telerik RAD controls, Telerik Reporting, MSSQL Server, Query, Functions, Cloudbased applications",https://www.shine.com/jobs/software-engineers-software-developers-microsoft-technologies/kott-software-pvtltd/17332417,ACTIVELY HIRING,Not Disclosed,2025-06-25 11:49:00,"Job Description

KOTT SOFTWARE PRIVATE LIMITED is a pioneer in offering client-centric, robust business solutions based on its enterprise solutions and applications and is acknowledged as a leader amongst its peers. Based on the growing demands of its global clientele, it has an established setup and applications development and support teams in Kochi.

The teams will handle its business applications portfolio in terms of product development, enhancements, new modules development, ongoing support, and maintenance, develop and deliver solutions for new initiatives and also participate in the application modernization program. Towards this, Kott Software is looking for highly skilled developers to contribute towards product development and meet client deliverables and new initiatives.

Roles and Responsibilities
 Software Application Development in an Agile Product development environment for niche domains/verticals.
 Adhering to Agile Project management methodologies and meeting product release schedules and client deliverables
 Understanding the functional requirements, application workflow, and review with peers
 Requirements Analysis and Design
 Development and Coding
 Adhering to coding standards, Unit Testing, and Integration Testing
 Participating actively in daily stand-up meetings, onsite and other internal meetings
 Communication with superiors on status/progress daily.

Desired Candidate Profile
 1-4 years of software application development experience in Microsoft Technologies
 Hands-on experience in ASP.net, C# development
 Experience in Web API, Integration Services, Rest API is an advantage.
 Experience in Web Forms is an advantage.
 Experience in Telerik RAD controls, and Telerik Reporting is a plus.
 Experience in working with MS-SQL Server (Query, Functions, Stored procedures, optimization)
 Proven ability to troubleshoot, debug and resolve issues
 Good communication and interpersonal skills
 Good understanding of the Software Development Life Cycle process
 General understanding or development exposure in SAAS / Cloud-based applications
 Candidates need to relate to an agile product development environment and have a product development mindset, unlike a project or maintenance service model.
 Team player spirit and willingness to take up challenges
 Have a strong passion for learning, perform, and grow in the development team

Perks and Benefits
 Best in the industry commensurate with relevant skills and competencies.
 Performance-based incentives for deserving candidates.
 Engagement with onsite US clients for deserving candidates having good product workflow and understanding.
 Technical-level involvement with global integration partners,",,IT Services & Consulting,,Kott Software Pvt.Ltd,rest api,Full time,2025-06-25 11:49:02
"Senior Software Engineer, AI/Machine Learning",Google,"Hyderabad, Telangana",1 to 5 Years,posted2 weeks ago,"Data Structures, Algorithms, Testing, Software Design, Software Architecture, Natural Language Processing, Deep Learning, Machine Learning, Neural Networks, Python, Technical Leadership, Data Analytics,Software Maintenance, Software Launching, Large Language Models, Generative AI, Applied ML, ML Solutions Design, ML Solutions Implementation, Data Structures, Algorithms, Testing, Software Design, Software Architecture, Natural Language Processing, Deep Learning, Machine Learning, Neural Networks, Python, Technical Leadership, Data Analytics, Software Maintenance, Software Launching, Large Language Models, Generative AI, Applied ML, ML Solutions Design, ML Solutions Implementation",https://www.shine.com/jobs/senior-software-engineer-ai-machine-learning/google/17260065,ACTIVELY HIRING,Not Disclosed,2025-06-25 11:49:02,"Minimum qualifications:
 Bachelors degree or equivalent practical experience.
 5 years of experience with software development in one or more programming languages, and with data structures/algorithms.
 3 years of experience testing, maintaining, or launching software products, and 1 year of experience with software design and architecture.
 Experience in processing natural language and large language models.
 Experience with algorithms that uses deep learning techniques and large data sets to understand, summarize, generate, and predict new content.

Preferred qualifications:
 Master's degree or PhD in Computer Science or a related technical field.
 3 years of experience working in a complex, matrixed organization involving cross-functional, and cross-business projects.
 1 year of experience in a technical leadership role.
 Experience in Machine Learning, Neural Networks, Generative AI, Large Language Model, and Python.
 Experience with Applied ML and partnering with cross-functional experts to understand and apply the latest techniques to solve business problems.
 Experience in designing and implementing ML solutions through the full lifecycle of the project and in solving real-world data and analytics problems.

About the job

Google's software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with information and one another. Our products need to handle information at massive scale, and extend well beyond web search. We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking and data storage, security, artificial intelligence, natural language processing, UI design and mobile; the list goes on and is growing every day. As a software engineer, you will work on a specific project critical to Googles needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. We need our engineers to be versatile, display leadership qualities and be enthusiastic to take on new problems across the full-stack as we continue to push technology forward.

We are seeking a highly motivated Engineer to join our team in Hyderabad, focused on building Artificial Intelligence (AI) agents. You will work with peers and software engineers developing agents. This will involve utilizing the latest advancements in large language models (LLMs). You will be developing more capable, factual, and helpful deflection agents which can auto-resolve support issues with the potential to impact millions of users.

In this role, you will have the opportunity to apply your experience such as LLM post-training and evaluation to create AI agents that can understand and interact with the world in unprecedented ways.

At Corp Eng, we build world-leading business solutions that scale a more helpful Google for everyone. As Googles IT organization, we provide end-to-end solutions for organizations across Google. We deliver the right tools, platforms, and experiences for all Googlers as they create more helpful products and services for everyone. In the simplest terms, we are Google for Googlers.

Responsibilities
 Write and test product or system development code.
 Participate in, or lead design reviews with peers and stakeholders to decide amongst available technologies.
 Review code developed by other developers and provide feedback to ensure best practices (e.g., style guidelines, checking code in, accuracy, testability, and efficiency).
 Take ownership of Machine Learning (ML) initiatives, defining early stage experiments and taking projects from ideas to launch.
Translate ambiguous business requirements into concrete ML projects by effective evaluation of new and emerging technology in the space.,",,IT Services & Consulting,,Google,machine learning,Full time,2025-06-25 11:49:04
Software Engineer - Python,Graviton Research Capital LLP,Haryana,1 to 5 Years,posted1 week ago,"RESTful APIs, relational databases, algorithms, data structures, Linux,backend frameworks, Graph APIs, nonrelational databases, system design patterns, RESTful APIs, relational databases, algorithms, data structures, Linux, backend frameworks, Graph APIs, nonrelational databases, system design patterns",https://www.shine.com/jobs/software-engineer-python/graviton-research-capital-llp/17300457,ACTIVELY HIRING,Not Disclosed,2025-06-25 11:49:04,"Software Engineer - Python developer

Who are we: Graviton is a privately funded quantitative trading firm striving for excellence in financial markets research. We trade across a multitude of asset classes and trading venues using a gamut of concepts and techniques ranging from time series analysis, filtering, classification, stochastic models, pattern recognition, to statistical inference, analyzing terabytes of data to come up with ideas to identify pricing anomalies in financial markets.

Position Overview: As a Python Developer, you will be responsible for developing robust architectures that are integral to our trading operations. You will design, build and scale core microservices that together form the complete control plane at Graviton. Your role will involve working closely with cross-functional teams to deliver high-performance solutions that drive our firm's success.

Your Responsibilities:
 Design, implement and maintain scalable and reliable systems
 Write clean, maintainable and well-documented code
 Optimize application performance, scalability and security
 Collaborate with other stakeholders to understand requirements and translate them into technical solutions
 Build reusable code libraries for future use
 Troubleshoot, debug, and resolve technical issues in production environments
 Ensure data integrity and security through robust database design and management
 Participate in code reviews and contribute to best practices and process improvements
 Troubleshooting and debugging to optimize performance

Your Skills & Talents:

Education: Bachelors degree in Computer Science, Engineering, or a related field.

Skills:
 Between 1 to 3 years of experience in Python and its ecosystem, with experience in backend frameworks
 Experience with RESTful and Graph APIs
 Hands-on experience with relational and non-relational databases
 Understanding of system design patterns and best practices
 Good knowledge of algorithms and data structures
 Excellent problem-solving skills
 Good understanding of Linux

Personal Attributes:
 Strong problem-solving skills with the ability to work under pressure in a fast-paced environment.
 Excellent communication skills and ability to work collaboratively with technical and non-technical teams.
 Detail-oriented with a commitment to high-quality, reliable code.

Employment opportunities and job offers at Graviton Research Capital will always come from Graviton Research Capitals Talent Acquisition and hiring teams. Never provide sensitive, personal information to someone unless youre confident that the recipient is. Our email domain is @gravitontrading.com. The official website to find and apply for job openings at Graviton Research Capital is https://www.gravitontrading.com/careers.html.
,",,BFSI,,Graviton Research Capital LLP,"system design, algorithms, python, data structures",Full time,2025-06-25 11:49:07
Graviton Research Capital - Software Engineer - Python,Graviton Research Capital LLP,Haryana,1 to 5 Years,posted1 week ago,"RESTful APIs, relational databases, algorithms, data structures, Linux,backend frameworks, Graph APIs, nonrelational databases, system design patterns, RESTful APIs, relational databases, algorithms, data structures, Linux, backend frameworks, Graph APIs, nonrelational databases, system design patterns",https://www.shine.com/jobs/graviton-research-capital-software-engineer-python/graviton-research-capital-llp/17300189,ACTIVELY HIRING,Not Disclosed,2025-06-25 11:49:07,"Role : Software Engineer Python developer

Who Are We

Graviton is a privately funded quantitative trading firm striving for excellence in financial markets research.

We trade across a multitude of asset classes and trading venues using a gamut of concepts and techniques ranging from time series analysis, filtering, classification, stochastic models, pattern recognition, to statistical inference, analyzing terabytes of data to come up with ideas to identify pricing anomalies in financial markets.

Position Overview

As a Python Developer, you will be responsible for developing robust architectures that are integral to our trading operations.

You will design, build and scale core microservices that together form the complete control plane at Graviton.

Your role will involve working closely with cross-functional teams to deliver high-performance solutions that drive our firm's success.

Your Responsibilities
 Design, implement and maintain scalable and reliable systems.
 Write clean, maintainable and well-documented code.
 Optimize application performance, scalability and security.
 Collaborate with other stakeholders to understand requirements and translate them into technical solutions.
 Build reusable code libraries for future use.
 Troubleshoot, debug, and resolve technical issues in production environments.
 Ensure data integrity and security through robust database design and management.
 Participate in code reviews and contribute to best practices and process improvements.
 Troubleshooting and debugging to optimize performance.

Your Skills & Talents

Education : Bachelors degree in Computer Science, Engineering, or a related field.

Skills
 Between 1 to 3 years of experience in Python and its ecosystem, with experience in backend frameworks.
 Experience with RESTful and Graph APIs.
 Hands-on experience with relational and non-relational databases.
 Understanding of system design patterns and best practices.
 Good knowledge of algorithms and data structures.
 Excellent problem-solving skills.
 Good understanding of Linux.

Personal Attributes
 Strong problem-solving skills with the ability to work under pressure in a fast-paced environment.
 Excellent communication skills and ability to work collaboratively with technical and non-technical teams.
 Detail-oriented with a commitment to high-quality, reliable code.

(ref:hirist.tech),",,IT Services & Consulting,,Graviton Research Capital LLP,"system design, algorithms, python, data structures",Full time,2025-06-25 11:49:09
"Embedded Software Engineer, Silicon",Google,Karnataka,1 to 5 Years,posted1 week ago,"ARM, performance analysis, optimization, information retrieval, distributed computing, networking, security, artificial intelligence, natural language processing, UI design, mobile development, device drivers, software development, hardware development, system architecture,CC, System on Chip SoC architectures, hardware designers, schematics, largescale system design, data storage, ARM, performance analysis, optimization, information retrieval, distributed computing, networking, security, artificial intelligence, natural language processing, UI design, mobile development, device drivers, software development, hardware development, system architecture, CC, System on Chip SoC architectures, hardware designers, schematics, largescale system design, data storage",https://www.shine.com/jobs/embedded-software-engineer-silicon/google/17314971,ACTIVELY HIRING,Not Disclosed,2025-06-25 11:49:09,"Minimum qualifications:
 Bachelor's degree in Electrical, Electronics or Computer streams, or equivalent practical experience.
 1 year of experience in development, testing and deployment of consumer electronics/embedded systems.
 Experience with embedded programming in C/C++.

Preferred qualifications:
 Master's degree in Electrical, Electronics or Computer Science, or equivalent practical experience.
 Experience in working with hardware designers and reading schematics.
 Experience with ARM or other low-power System on Chip (SoC) architectures, memory system, fabric, etc.
 Experience with performance analysis and optimization.

About The Job

Google's software engineers develop the next-generation technologies that change how billions of users connect, explore, and interact with information and one another. Our products need to handle information at massive scale, and extend well beyond web search. We're looking for engineers who bring fresh ideas from all areas, including information retrieval, distributed computing, large-scale system design, networking and data storage, security, artificial intelligence, natural language processing, UI design and mobile; the list goes on and is growing every day. As a software engineer, you will work on a specific project critical to Googles needs with opportunities to switch teams and projects as you and our fast-paced business grow and evolve. We need our engineers to be versatile, display leadership qualities and be enthusiastic to take on new problems across the full-stack as we continue to push technology forward.

With your technical expertise you will manage project priorities, deadlines, and deliverables. You will design, develop, test, deploy, maintain, and enhance software solutions.

In this role, you will work on hardware and software.

Google's mission is to organize the world's information and make it universally accessible and useful. Our team combines the best of Google AI, Software, and Hardware to create radically helpful experiences. We research, design, and develop new technologies and hardware to make computing faster, seamless, and more powerful. We aim to make people's lives better through technology.

Responsibilities
 Work to enable device drivers for applications on devices.
 Develop new software, hardware, and system architecture to support future applications.
 Design, development, and testing of embedded software drivers for the next generation smart devices.
,",,IT - Hardware / Networking,,Google,"system design, natural language processing, artificial intelligence, mobile development, system architecture",Full time,2025-06-25 11:49:11
AI Software Engineer,Sygmetiv Business Solutions,All India,1 to 5 Years,posted1 week ago,"Java, C, Flask, Django, Angular,FastAPI, React, Flutter, Java, C, Flask, Django, Angular, FastAPI, React, Flutter",https://www.shine.com/jobs/ai-software-engineer/sygmetiv-business-solutions/17284577,ACTIVELY HIRING,Not Disclosed,2025-06-25 11:49:11,"Job Summary:

We are looking for an AI Software Engineer to develop AI-powered applications and integrate ML models into software solutions. The candidate will work closely with data scientists and cloud engineers.

Key Responsibilities:
 Develop AI-powered web and mobile applications
 Integrate ML models into backend and frontend systems
 Optimize software for AI inference and real-time processing
 Work with APIs and databases to enable AI functionalities
 Ensure scalability and security of AI applications

Required Skills:
 Strong programming skills in Python, Java, or C++
 Experience with Flask, FastAPI, or Django for AI API development
 Knowledge of React, Angular, or Flutter for front-end AI apps
 Experience in cloud-native AI solutions

Job Types: Full-time, Permanent


Experience:
 AI Software Engineer : 1 year (Preferred),",,IT Services & Consulting,,Sygmetiv Business Solutions,python,Full time,2025-06-25 11:49:12
System Software Engineer - Graphics,NVIDIA,"Maharashtra, Pune",1 to 5 Years,posted2 weeks ago,"System Software, Device Drivers, Algorithms, Machine Learning, DirectX, OpenGL,EmbeddedGraphics Applications, CC Programming, System Software, Device Drivers, Algorithms, Machine Learning, DirectX, OpenGL, EmbeddedGraphics Applications, CC Programming",https://www.shine.com/jobs/system-software-engineer-graphics/nvidia/17263193,ACTIVELY HIRING,Not Disclosed,2025-06-25 11:49:12,"NVIDIA has been transforming computer graphics, PC gaming, and accelerated computing for more than 25 years. Its a unique legacy of innovation thats fuelled by great technologyand amazing people.

Today, were tapping into the unlimited potential of AI to define the next era of computing. An era in which our GPU acts as the brains of computers, robots, and self-driving cars that can understand the world. Doing whats never been done before takes vision, innovation, and the worlds best talent. As an NVIDIAN, youll be immersed in a diverse, supportive environment where everyone is inspired to do their best work. Come join the team and see how you can make a lasting impact on the world.

NVIDIA is searching for world-class and forward-thinking do-it-all software engineers to join the DirectX Graphics software team. As a member of the DirectX Graphics team, you will work on the DirectX Driver software development supporting our broad family of GPUs. Our work has made a major impact in various fields and is used across leading academic institutions, startups, and industry, including the worlds largest Internet companies. We need passionate, hard-working, and creative people to help us reach our Engineering goals.

What Youll Be Doing

You will develop & maintain outstanding DirectX Graphics Driver for NVIDIA GPUs with a focus on supporting single GPU system architectures. The work involves:
 Development of new OS and new chip graphics features for upcoming OS and chips respectively
 Development of graphics and AI based post-processing features and graphics algorithms for high-end rendering
 Development of fundamental stacks and features to use AI in graphics
 Collaboration with teams across the company to plan and drive software objectives for the team

What We Need To See
 B.E./B.Tech or higher degree in Computer Science/Engineering with significant graphics and system software-related project or thesis work
 1+ or 2+ years of experience and passion about developing system software, device drivers, or embedded/graphics applications
 A deep understanding of computer graphics, computer architecture, operating system fundamentals, algorithms, machine learning and excellent C/C++ programming skills
 Diligent with proven ability to multitask in a dynamic environment with shifting priorities and changing requirements

Ways To Stand Out From The Crowd
 Familiarity with 3D graphics concepts and graphics programming using DirectX or OpenGL is a strong plus
 Working experience inside operating system kernels and device drivers is also a plus
 Knowledge of machine learning algorithms and mathematics behind it is a strong plus

NVIDIA is widely known as a top employer in the technology industry. We have some of the most forward-thinking and determined individuals on our team. If you're creative and dedicated, we want to hear from you.


JRhidden_mobile,",,IT - Hardware / Networking,,NVIDIA,machine learning,Full time,2025-06-25 11:49:15
Senior Software Engineer  Data Science ( SSE - DS ),Hatchtra Innotech Pvt. Ltd.,Maharashtra,1 to 5 Years,posted1 month ago,"NLP, Database, Azure, AWS,Data Scientist, Python programming, LLMs, Generative AI, Deploying ML models, Python applications, LLMOps, NLP, Database, Azure, AWS, Data Scientist, Python programming, LLMs, Generative AI, Deploying ML models, Python applications, LLMOps",https://www.shine.com/jobs/senior-software-engineer-data-science-sse-ds/hatchtra-innotech-pvt-ltd/17125102,ACTIVELY HIRING,Not Disclosed,2025-06-25 11:49:15,"Role-: Senior Software Engineer  Data Science

Exp - 3-5 Years

Budget - 18 LPA ( Max. 40% Hike on CTC )

Location: Airoli, Navi Mumbai

Office Hours: 11 AM to 8 PM - 5 Days

Notice Period: LWD till 15 June ONLY ( Serving NP )

Requirements:
 3 Years in Data Scientist
 Minimum 3 years of experience in Python programming
 At least 1+ years of experience in ML & NLP
 Minimum 1.5 years of experience with LLMs and generative AI (GenAI)
 At least 2 years of experience with any database
 1+ years of knowledge in deploying ML models/Python applications on Azure or AWS
 Familiarity with LLMOps is a plus

Key Responsibilities:
 Design, develop, and maintain Python-based applications focused on ML and AI
 Build and optimize ML/NLP models and integrate them into production systems
 Implement and fine-tune LLMs and GenAI solutions for business applications
 Design and manage database structures to support ML applications and data pipelines
 Deploy and monitor ML models in cloud environments (AWS/Azure)
 Collaborate with cross-functional teams to deliver effective solutions
 Write clean, efficient, and well-documented code
 Participate in code reviews and provide feedback
 Troubleshoot and resolve technical issues in production
 Stay updated with emerging trends in ML, NLP, and GenAI,",,IT Services & Consulting,,Hatchtra Innotech Pvt. Ltd.,data science,Full time,2025-06-25 11:49:17
Senior Software Engineer  Data Science,Hatchtra Innotech Pvt. Ltd.,Maharashtra,1 to 5 Years,posted1 month ago,"NLP, Database, Azure, AWS,Data Scientist, Python programming, LLMs, Generative AI, Deploying ML models, Python applications, LLMOps, NLP, Database, Azure, AWS, Data Scientist, Python programming, LLMs, Generative AI, Deploying ML models, Python applications, LLMOps",https://www.shine.com/jobs/senior-software-engineer-data-science/hatchtra-innotech-pvt-ltd/17073171,ACTIVELY HIRING,Not Disclosed,2025-06-25 11:49:17,"Role-: Senior Software Engineer  Data Science

Exp - 3-5 Years

Budget - 18 LPA ( Max. 40% Hike on CTC )

Location: Airoli, Navi Mumbai

Office Hours: 11 AM to 8 PM - 5 Days

Notice Period: May Joiners ONLY ( Serving NP )

Requirements:
 3 Years in Data Scientist
 Minimum 3 years of experience in Python programming
 At least 1+ years of experience in ML & NLP
 Minimum 1.5 years of experience with LLMs and generative AI (GenAI)
 At least 2 years of experience with any database
 1+ years of knowledge in deploying ML models/Python applications on Azure or AWS
 Familiarity with LLMOps is a plus

Key Responsibilities:
 Design, develop, and maintain Python-based applications focused on ML and AI
 Build and optimize ML/NLP models and integrate them into production systems
 Implement and fine-tune LLMs and GenAI solutions for business applications
 Design and manage database structures to support ML applications and data pipelines
 Deploy and monitor ML models in cloud environments (AWS/Azure)
 Collaborate with cross-functional teams to deliver effective solutions
 Write clean, efficient, and well-documented code
 Participate in code reviews and provide feedback
 Troubleshoot and resolve technical issues in production
 Stay updated with emerging trends in ML, NLP, and GenAI,",,IT Services & Consulting,,Hatchtra Innotech Pvt. Ltd.,data science,Full time,2025-06-25 11:49:20
Software Engineer Fresher,Karnataka Information Solution,"Bangalore, Chennai+1",0 to 4 Years,posted1 week ago,"css, javascript, html, web designing, jquery, asp.net, hibernate, python, java,, css, javascript, html, web designing, jquery, asp.net, hibernate, python, java, ",https://www.shine.com/jobs/software-engineer-fresher/karnataka-information-solution/17280702,,,2025-06-25 11:49:24,"Job Description:We are hiring for Freshers Java, .Net, Android, Web DeveloperQualification : B.Tech / B.E / M.C.AExperience : 0 - 4 YearsSkills : Fresher, Java, Android, IOS Developer Javascript, Jquery, CSS, HTML, PHPSalary : Rs.5lakhs per Annumto 9LPACandidate Profile :Candidate should have:1. Strong programming skills2. Excellent problem-solving skills3. Excellent communication skills4. Good to have knowledge in Javascript/Jquery/CSS/HTML/PHP etc.Contact :Mr Vasanthhidden_mobile",Web / Mobile TechnologiesApplication Programming / Maintenance,IT Services & Consulting,Graduation,Karnataka Information Solution,java,Full time,2025-06-25 11:49:26
